,img,label,text,caption,gen
2936,img/69178.png,1,"""dammit i said ""glass of juice"" not ""gas the jews!!""",two vintage photograph group of pictures in front half dressed nicely dressed nicely dressed nicely dressed nicely dressed nicely dressed nicely dressed nicely dressed nicely dressed nicely dressed in suits and women standing on standing at each other one woman in front of the hello geek,eye and nose and head and eye and nose and face and eye and head and nose and nose and eye
2937,img/69203.png,0,what hitler did was not just homicide he commited genocide,two men standing together on a field,belt and hair and ear and eyes and nose and mustache and shirt and nose and collar and hair and eye
2938,img/69205.png,1,goatfuckers,man holding a laptop in his hand near an image of his office,laptop and jacket and paper and paper and hat and table and man and man and hat and man and man
2939,img/69237.png,0,temptations,a young little kid devices wide shot of cake looking at a white cake,hair and table and bowl and wall and nose and baby and ear and eye and table and eyes and bowl
2940,img/69253.png,0,an artistic rendition of jesus,a woman holding up a cat as child in front of her face,eye and nose and eyes and face and eye and nose and eyes and eyebrow and eye and eyes and eyebrow
2941,img/69258.png,0,i'm really feeling it now,some very cub young girl standing outside waiting for her to her face next to a family,hair and hair and necklace and neck and nose and necklace and woman and eyes and bracelet and hair and dress
2942,img/69327.png,1,say allahu akbar again... ...go ahead...say it!,a man wearing helmets while another person holding parasailing skis,hat and hand and sunglasses and hat and hat and camera and strap and nose and head and gloves and sunglasses
2943,img/69348.png,0,"here's a simple grammar question leeroy! ""what comes between two intimate and independent clauses?"" a semicolon",a group of kids in their sports stainless with writing passengers,shirt and boy and shirt and heart and shirt and shirt and shirt and boy and hair and girl and hand
2944,img/69405.png,1,storm in they can't rape us all,a picture of a man taking a picture of his face holding a skateboard,ear and man and hair and man and sky and building and glasses and shirt and shirt and man and sky
2945,img/69410.png,0,thank you! for everything! for what ?,a black and white hair wearing a heads holds a book in a wood tanks room,nose and nose and microphone and teeth and nose and eye and hair and socks and teeth and eyes and mouth
2946,img/69412.png,0,best part about a hooker dying on you? the 2nd hour is free,a person signed out in plastic and two carriage,liquid and person and cup and glass and hair and wall and foot and glass and hair and glass and glass
2947,img/69415.png,0,squad goals,a close up of a photo next to two buildings,ear and hand and eye and nose and eye and ear and eye and head and face and head and nose
2948,img/69418.png,0,rise of the planet of the apes (1963),a group of people gathered around a tall pedestrians,man and man and hat and pants and wall and man and man and wall and wall and wall and wall
2949,img/69428.png,0,"""islam is love!"" ariana grande august 2017 hillary clinton rally yeah, if you're a goat ***",a man that is holding a water cup of festival seem,hand and dog and hand and hair and dog and dog and truck and dog and truck and dog and dog
2950,img/69472.png,1,"they named us after the land mass they shipped us to! ""the only difference between a dominican, puerto rican, cuban, jamaican, haitian, bahamian and african american is a boat stop.""",a couple of people holding their surfboards and jersey in front of them are holding saucers,hair and necklace and woman and bikini and woman and bikini and woman and hair and woman and woman and woman
2951,img/69518.png,1,you can see black lives matter,a group of men standing on a horse boarding field with a flat field,sky and sky and sky and train and train and sky and ladder and ladder and train and train and train
2952,img/69524.png,0,has anyone seen gary? gary is about this tall,a yellow image of a soccer player trying to former posing with a black hat,hair and man and ear and man and arm and eye and ear and face and pocket and nose and head
2953,img/69530.png,0,jews had to have stars sewn on to their shirts in order to identify them during the holocaust,three men in suits standing on a street side by side wearing clothes,man and man and hat and man and man and sky and hat and man and head and pants and glasses
2954,img/69582.png,1,why can't you play uno with a mexican? because they'll steal all the green cards,a large dog monument their patrol hipster shot from a chef face,nose and ear and glasses and glasses and glasses and nose and glasses and ear and nose and nostril and face
2955,img/69708.png,0,goes on a date gets stood up,a guy in yellow heads and tie wearing a hanging and a hanging standing next to each other as a woman wearing a hanging and tie and holding a clear glass noodles it pedestrian with a dark tie,hair and man and hair and man and hair and ear and arm and hand and man and shirt and nose
2956,img/69713.png,0,when you bout high as fuck !,a man wearing a hanging magnets at his face,man and glasses and glasses and man and hair and man and glasses and face and glasses and nose and shirt
2957,img/69728.png,1,america : * nukes japan* three days later: ahhhh gettin kinda bored,a picture of neighborhood and rear up on it and a building,socks and socks and hand and handle and eye and sock and shoe and face and socks and sock and eyes
2958,img/69732.png,1,latinos for me! that's like roaches for raid!,a young man who is posing with a hanging and heads and hat and heads and green tie,mouth and tie and man and hair and nose and ear and mouth and ear and hair and eyes and teeth
2959,img/69751.png,1,"spiders be like black people.. not all of them are dangerous, but still, you don't want one in your house",a woman sits at a bench looking taking a creek face while wearing a q sitting at a wooden table with on a cellphone,nose and hair and shirt and button and hair and hand and eye and eye and eyes and button and shirt
2960,img/69752.png,0,it's almost the weekend!,a man with a red and blue goes and glasses,nose and face and glasses and hair and nose and teeth and eyebrow and forehead and glasses and teeth and eyebrow
2961,img/69813.png,0,"""a group of fish is called a school."" americans:",a woman or a plant in a field,man and tree and water and sky and shirt and trees and trees and water and man and hair and sky
2962,img/69870.png,0,when you want your passenger to stop talking,a man with glasses is posing in a pay photograph with buttons and wait cardinal a very small hangs and talking in front of them,shirt and hair and buttons and woman and hair and hand and face and jacket and stripe and woman and woman
2963,img/70132.png,0,i am peacful! don't believe me? then i will blow you up,two baseball players on a baseball field jumping up to bat is in the flight man controls the frisbee,mouth and beard and man and beard and man and hand and tag and man and beard and mouth and hat
2964,img/70136.png,0,ask me a dumb question again,a boy smiling led pitch something on a street,hand and hand and pants and sleeve and jeans and sleeve and hand and tire and pants and jacket and man
2965,img/70162.png,0,when your baby is small enough to fit in a shoe box so you take advantage of cute baby pictures,small child mug her little girl <unk>,hand and hair and ear and tie and mouth and hair and box and eyes and box and hair and box
2966,img/70189.png,1,this isn't even my final form,a man and a man and campaign from each other,hair and hair and hair and eyes and eye and nose and rock and eye and arm and rocks and girl
2967,img/70213.png,0,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!",three guys on stage holding something above his face,belt and tie and hand and tie and car and hand and car and cup and pants and strap and pants
2968,img/70231.png,0,who wore the kufi best??,a man and two men standing around a hand phone,tie and man and hand and tie and man and lights and lights and watch and man and shirt and hat
2969,img/70235.png,0,what in the cornbread hell,a man with points london tree eating fruit on,hair and hand and nose and ear and wall and eye and wall and hair and eyes and hand and wall
2970,img/70243.png,1,oh boy i cant wait to pray at my favorite mosque on march 15th 2019,two men playing a cell phone taking device of a building,hat and window and wall and building and man and arrow and man and man and building and building and tree
2971,img/70254.png,0,is that ass a school ? b'cuz i want to shoot some kids in it !,a photo of a tow gourmet is holding a long red courts green wall,woman and ceiling and chair and ceiling and chair and woman and sticker and hand and woman and tail and light
2972,img/70264.png,1,great at making martinis terrible at stealing tambourines,a man wearing a face in a bag wearing a wall,tie and man and shirt and shirt and collar and hair and eyes and tie and tie and face and man
2973,img/70296.png,0,tell us again how bad obama and hillary are while that which-hunt lands everyone in jail,a man made of a group of women are gathered around a ski board,hat and hat and awning and goggles and hat and building and flower and building and building and nose and sky
2974,img/70329.png,0,"i'm not gay, but for 20$ you can ramit inmah ashol",man drapes plates out of people,hair and hair and hair and keyboard and hand and headband and girl and ear and window and hand and hand
2975,img/70346.png,0,shits about to get real,a group of sprinkles next to two other people,"hand and hand and pants and shoes and person and shoe and woman and backpack and sidewalk,side walk and building and shoes"
2976,img/70384.png,0,all these flavors and you choose to be salty,a young child eating a cart in one hand in his mouth,shirt and hair and hair and shirt and flower and flower and woman and woman and hand and flower and shirt
2977,img/70385.png,0,lord please protect all of the bikers out there every day,a brown and brown dog sitting in a man is holding a soccer ball,nose and eye and ear and eye and paw and ear and paw and eye and ear and dog and eye
2978,img/70395.png,1,arnold shootzanigger,many people standing next to two women tropical,man and shirt and shirt and hair and man and buckle and man and scarf and shirt and belt and head
2979,img/70396.png,0,sometimes i crunch up my jizz when it dries then i bring the white powder to parties and watch people snort my cock sand,a conducting stucco up his bigger mats cross in front of a retro foreign,hair and man and shirt and shirt and teeth and man and shirt and shirt and eyes and face and eye
2980,img/70415.png,0,first you add a handful of rice,a lady eating a cart while holding a pastry,thumb and finger and finger and finger and thumb and thumb and finger and finger and fur and fur and finger
2981,img/70423.png,0,enough with the nazi jokes.. they make me führerious,a man in a hat,tie and tie and tie and hair and tie and ear and tie and man and tie and man and tie
2982,img/70426.png,1,how long can he run? till the chain tightens,a man in his waits clusters chocolate that has been showing with a donut and paper money takes off his a man friends are eating a ceramic and organized a cart suit from behind him and a ceramic and a hat,nose and hair and teeth and man and hair and eye and shirt and hair and eyebrow and eyebrow and shirt
2983,img/70429.png,1,don't worry we put an exclusion for white males in our anti-hatred resolution,man is boiled how a washington cupcake boiled buttons,hand and hair and woman and button and button and light and woman and hand and hand and face and hair
2984,img/70432.png,1,its national hebrew day go pick up a hot jewish girl,bacon begging that is doing up a does store window,hand and handle and rock and hand and wall and wall and rock and hand and hand and handle and handle
2985,img/70435.png,1,this one time at camp we got so baked,a man in a sports gear at an open laptop computer,chair and hair and hair and keyboard and hair and wall and keyboard and hair and woman and table and chair
2986,img/70452.png,0,you just went full goat fucker never go full goat fucker,the man holds a before on a park bench,man and man and man and hand and hat and tree and tree and face and hat and tree and man
2987,img/70459.png,0,don't look back in the past contiue to live in the future,a man in a hat with glasses and tie with his face full black dog stickers a competition between a neon green and white shirt and tie has a white deck who is wearing a hat and tie in the hat and a black and black dog wearing a grey and,nose and eye and eye and eye and eye and eye and eye and eye and eye and face and eye
2988,img/70465.png,1,i know who my enemy is and i know he's watching us now and you're just his nigger,the person is put,collar and hair and man and hair and eyes and shirt and shirt and shirt and nose and nose and man
2989,img/70492.png,1,what kind of punch can take out 20 kids and 6 adults ? a sandy hook,four young men playing a field seven their opponent and looking at another player,camera and tattoo and man and shirt and man and camera and sunglasses and shirt and hair and hair and sunglasses
2990,img/70495.png,0,and then she said i'm a blackbelt in mcmap,two men standing in a field,head and hair and head and ear and man and hair and pants and pants and woman and pocket and leg
2991,img/70496.png,0,this guy just friended and unfriended me 45 times in 15 seconds anyone know him??,book in a metal banner of a book trails the three pictures,teeth and mouth and eye and nose and mouth and face and eyes and nose and eye and nose and letter
2992,img/70512.png,0,your deportation bus has arrived,a cool painting on a dirt road next to ground motorcycle on a dirt field,sky and windshield and tire and sky and sky and tire and windshield and cloud and rock and truck and clouds
2993,img/70519.png,0,when white folks announce the 2nd case of cured hiv patient but you were murdered for already doing it,two people that are sitting on their own picture,hand and hand and hand and hand and hand and finger and hand and hand and man and hand and hand
2994,img/70534.png,1,genocide is like christmas it's more fun when it's white,four smiling pitcher women that are posing for camera hauls words and stools and stools,wall and wall and hat and sleeve and belt and sleeve and wall and jacket and man and person and camera
2995,img/70541.png,0,a muslim was here '' '' '',cliff picture of many different pictures of bride that look like a stand out of the boots with owner's,circle and flower and triangle and star and box and star and duck and circle and letter and man and logo
2996,img/70561.png,1,"fuck off!! you muslim bastards, we didn't win 2 wars just to hand england over to you!!!",the man wearing four to look at an face,button and hand and hat and button and hand and button and hat and button and hat and button and hand
2997,img/70562.png,0,indian accent finally finding the right tutorial you need,a man standing next to a rail and holding a racket,man and hand and man and hair and man and ear and shirt and arm and man and arm and wall
2998,img/70592.png,1,manual tranny automatic tranny rebuilt tranny,a girl with a tabby of these and snow,hair and hair and shirt and hair and woman and eye and wall and nose and lips and eyes and hair
2999,img/70598.png,1,i eat ass & dicks with my wahabi brothers,a man holding while on standing while wearing see stainless,shadow and sky and window and road and window and mirror and mirror and road and road and sky and car
3000,img/70613.png,0,"to all of you that are constantly in my notifications, liking and sharing my posts it doesn't go unnoticed you fuckers are awesome",a man wearing an individual wearing a black tie,hair and tie and nose and tie and eyebrow and eyes and man and eyebrow and face and eye and shirt
3001,img/70614.png,0,burning them was a great public service,there is a draft around a lands produce all vacant upstairs people and foot,sky and ground and bird and smoke and ground and cow and clouds and smoke and bird and sky and sky
3002,img/70624.png,0,how we see muslims how muslims see us,a woman is riding a pink tray,sign and man and sign and shirt and man and sign and man and hat and woman and woman and woman
3003,img/70628.png,0,it's a piece of cake if she's not awake,a woman is smiling while looking at a cellphone,hair and shirt and wall and shirt and mouth and pillow and hair and hair and wall and woman and hand
3004,img/70654.png,1,future sex slaves welcome their muslim masters,four woman stand with stating holding participating,sign and woman and woman and woman and shirt and building and woman and skirt and glasses and balcony and woman
3005,img/70658.png,0,when my name is in a math problem and all the class stares at me me: that's right bitches. i bought 60 watermelons,two men up posing for a picture,pocket and nose and hair and collar and hair and hair and knot and eye and hair and tie and ear
3006,img/70825.png,0,trail mix? you mean m&ms with obstacles,there is a cat sitting on a kitchen floor,tail and cat and cat and eye and eyes and eye and ear and ear and whiskers and eyes and whiskers
3007,img/70826.png,1,this time. our president is not your muslim brother,a plane is flying in a cloudy sky,tail and tail and cockpit and sky and tail and star and star and plane and nose and cockpit and nose
3008,img/70834.png,0,smh kids these days rely too much on technology,a boy cuddling to frying cake next to the towel,hand and jacket and shoe and hat and shoes and wall and jacket and shoe and shirt and shoe and head
3009,img/70841.png,0,"as fbi director, i don't always overlook criminal activity but when i do.. it's because i found my suicide note while going through hillary's emails",a picture taken for a man holding a baseball player at something,ear and eyes and ear and nose and eyebrow and eyebrow and mouth and eye and eye and eye and hair
3010,img/70849.png,0,head teachers given the power to ban the burqa in british schools share if you want a full ban in britain!,a man and female poses for a mobile against his faces,jeans and jeans and jeans and arm and shirt and tattoo and wall and hair and watch and hand and letter
3011,img/70914.png,0,tattoos are bad for your health i know 5 million people that had tattoos and they all died,a young man with a man holding kept object with his tie,woman and necklace and shirt and neck and bracelet and hand and woman and shirt and hand and bracelet and woman
3012,img/70923.png,0,for someone somewhere in america today will be the last day they have ten fingers,a exhibit with a surf board holding a blue chair while on the table with a red clock,wall and bottom and photo and stripe and sky and stripe and stripe and sky and bottom and pants and bottom
3013,img/70934.png,1,how transgender kid and his family roll up to the court ruling about adding a gender inclusive bathroom to the school,a little child standing next to a donut and robe scarf,hair and sunglasses and hair and eyes and eye and sunglasses and neck and button and face and face and head
3014,img/70935.png,0,goat yoga is becoming very popular,lift people are analog a horse boarding depot including an elephant next to each other,beard and man and sky and man and beard and building and head and eye and beard and eye and ear
3015,img/70984.png,0,when you're trying to impress your man,a pitcher points girl monument on a short grapes sitting at a coat sitting,skirt and skirt and hair and skirt and glass and hair and woman and hand and woman and hair and hand
3016,img/71038.png,1,when all your troops are freezing in russia so you burn 6 million jews to keep them warm,a man and packaging practicing hotdogs on a phone,man and hand and man and hand and man and face and man and hair and hand and hair and tie
3017,img/71042.png,1,eww! your gayness is showing,a man holding a black jacket an recently to his talk show ,hair and ring and man and hand and hand and ear and buttons and hand and mouth and nose and finger
3018,img/71046.png,1,ever tried african food? niether have they,a picture with other young people sitting and brass let up,hair and boy and hand and boy and ear and boy and hair and head and man and man and head
3019,img/71058.png,1,when you haven't stolen anything in a week,a woman holding two match in her hand,hair and ear and hand and hand and nose and eyes and hair and face and wall and nose and hand
3020,img/71084.png,0,stop asking! we don't have to tell you where the money went collected $13 billion for haiti built 6 houses laws are for little people,a man talking on a varying of a white center,umbrella and hair and pocket and hand and umbrella and woman and woman and hair and pocket and woman and umbrella
3021,img/71086.png,0,im arrested and im in trouble,a young man from holding a spoon and a man holds up racing shirt and feeds congregating of bends natural,nose and eye and neck and hair and eye and nose and eyebrow and eyes and mouth and ear and eyebrow
3022,img/71095.png,1,"hijab babrie comes with stones, shovel and removable head",a stuffed toy is on multi batter pen in papers books and pretty,nail and hand and dress and hand and dress and hand and hood and writing and hand and thumb and face
3023,img/71236.png,0,"dark humor is like hitler some people call it wrong, but i find it completely justified",black and white image with a navy while wearing black object in appearance,pocket and pocket and tie and button and hand and pocket and pocket and nose and ear and tie and tie
3024,img/71245.png,1,not sure if i should steal or purchase with food stamps,a refrigerator full of books at order,"ceiling and floor and refrigerator,fridge and bottles and ceiling and bin and refrigerator,fridge and floor and floor and shelf and ceiling"
3025,img/71249.png,0,islamic warrior's funeral in palestine,a deer riding on a carousel background showing truck,helmet and helmet and sign and helmet and hand and helmet and helmet and hand and thumb and man and sign
3026,img/71259.png,0,a muslim ban would've stopped that,a girl ink with a picture with a surf board,shirt and scarf and hair and window and hood and jeans and hair and shirt and shirt and girl and wall
3027,img/71263.png,1,listen up sweetheart and let this sink in i never owned any slaves and you never picked any cotton. here ends the lesson. i don't owe you shit,a man who is rare bearded young lady holding up a sign,ear and hair and man and man and shirt and man and shirt and nose and shirt and mouth and collar
3028,img/71294.png,0,laughs in 52% of us crime rate,four men sitting in an nestled with their,hat and hat and man and man and hand and hat and man and hat and hat and hat and man
3029,img/71305.png,0,cracking open a cold one with the boys,two men sitting at the camera mat wearing asleep while holding two glasses of phones,hand and bottle and hand and label and sleeve and cup and hand and bottle and woman and finger and arm
3030,img/71308.png,0,looking for peace praying for peace,a blue shower in a field watching the pickup end of other men,shirt and backpack and man and backpack and hair and tree and backpack and backpack and shirt and backpack and man
3031,img/71309.png,0,hello there,an raining colors that has a large window,eyes and eye and eye and eye and eye and eyes and bear and head and eyes and chest and eyes
3032,img/71325.png,0,i dont lift so that doesnt make me sexy? wallet and pay for all the shit you want. i bet its sexy when i lift my wallet and pay for all the shit you want,a young man in glasses smiling and tie of himself,hair and nose and button and shirt and face and mouth and shirt and ear and glasses and collar and button
3033,img/71340.png,0,slaves got whipped back in the day,looking fresh books are enjoying their <unk>,hat and hat and hat and hat and pants and hat and head and hand and man and wall and hat
3034,img/71358.png,0,"""nobody is trying to take your guns!"" ""we only want to make you register them, restrict transfers, ban certain guns, limit magazine capacity, prohibit carrying them, ban or limit ammo, make other arbitrary laws, and, if we catch you violating any of these made-up rules, throw you in prison.... at which point we will take your guns!""",a man who is holding a clock at a glass screen behind a table,shirt and hand and hair and hand and ear and shirt and shirt and nose and wall and neck and mouth
3035,img/71389.png,0,that's a liberal all they do is cry,a man partially a picture of himself standing holding something,hair and man and hair and shirt and mouth and hair and man and bow tie and face and nose and hair
3036,img/71390.png,0,i googled my symptoms and it turned out i just needed a beer,a man sitting at a artistic board wearing asleep and an open book on his nintendo,laptop and face and man and laptop and ear and window and laptop and tail and nose and glasses and hand
3037,img/71398.png,0,"hundreds have gathered at a volkswagen owners meet up according to nasa, the glow from their check engine lights could be seen from space",a man is standing next to a store in a large glass auditorium glove an traditional family dining area for walls,clock and clock and clock and tie and clock and hair and man and ring and sign and sign and tie
3038,img/71428.png,1,"the crusades because nothing says ""join our religion or we will slaughter you with our army of mercenary assassins"" christianity",a little girl holding a child stands in a and holding a bow stands in front of a paper holding his trunk,mustache and eyes and eyes and nose and face and tie and beard and nose and eyes and eye and beard
3039,img/71430.png,1,when you see your ex having a seizure in public shake it like a salt shaker bitch,a blue and white sunglasses and black hat while holding a sedan holding food face in a striped hat is in a sunglasses holding a extra basket and a beneath in front tricycle view into a dog in the air in a black hat is holding a stuffed bear sitting at,sunglasses and hand and hair and hair and mouth and juice and finger and nose and cloud and hair and woman
3040,img/71432.png,0,this makes me puke i want justice for all of them,a young woman with a designed face during a photo,face and woman and head and wall and necklace and head and wall and hat and woman and necklace and nose
3041,img/71450.png,1,i bit a muslim i had to lick my ass for an hour to get rid of the taste,a man looking man with a gives up in a exhibit,hair and hair and hair and hair and man and ear and shirt and necklace and woman and eye and nose
3042,img/71459.png,1,partial arts,a little boy holding a bat together at home,window and window and hair and window and window and pants and pants and building and hair and boy and boy
3043,img/71480.png,0,i may be blind but at least i'm not black,two small stuffed animal of small white teddy bear,cat and cat and cat and stick and stick and cat and stick and sunglasses and cat and sunglasses and cat
3044,img/71482.png,0,i felt a great disturbance in the force as if a million snowflakes all melted at once,a man sits in a chair tropical chair,hand and hand and wall and man and lamp and man and table and table and head and handle and chair
3045,img/71483.png,0,"i was told to make a fb pregnancy pic. wife was not amused. ""there are no mistakes, just happy little accidents""",a photo of an image of a man made from a citizens contact,cat and screen and light and sky and light and writing and number and light and sky and light and number
3046,img/71492.png,0,sour candy will have you like ,a woman is brushing their teeth with a white hat,eyes and ear and eye and eyes and mouth and nose and nose and mouth and ear and eye and ear
3047,img/71503.png,0,not only is donald trump my president..... but he's also barack obama and hillary clinton's president! don't you love it! :d,a man is habitat in an milk stainless to be <unk>,tie and man and man and hand and shirt and tie and logo and man and man and suit and man
3048,img/71506.png,0,knock knock. who's there? your parent! now open up this damn door,a man looking at their new white plush,man and door and tie and shirt and door and man and man and window and window and hand and headlight
3049,img/71529.png,0,if your man dresses like this there no doubt he's gay,lift black siting plate performer talking on a cell phone on her face,glasses and nose and hair and teeth and face and shirt and earring and ear and people and man and glasses
3050,img/71562.png,0,there is always good and bad in this world,a woman mariners to jump her racing shirt and a black horse in the back,hair and motorcycle and motorcycle and building and man and shirt and hair and building and man and skirt and building
3051,img/71568.png,0,raising goats is hard work,an image of a cluster of a wing serving resting background of a young man how to go into the tennis food sign united rides in a blue stands holding a kid playing a toy,sheep and dog and hat and man and leaf and sheep and bag and sheep and hair and shirt and head
3052,img/71584.png,0,"look! we have a right to be angry, stop bombing our country",two pictures of people posing for the sun being wrap,hat and mouth and man and hand and mouth and man and man and hat and hat and hand and nose
3053,img/71624.png,0,62.5 tons of get the fuck outta my way,a rails wrapped in while behind the <unk>,building and building and sky and sky and building and sign and trees and truck and boat and crane and truck
3054,img/71625.png,1,my new wife is like my car 12 years old and stolen from europe,the woman is sitting in front of a car,man and shirt and mustache and man and beard and seat and face and nose and beard and hand and beard
3055,img/71628.png,1,where's my water?,a boy holding up a baseball bat with a frisbee,hair and boy and necklace and boy and wall and hand and shirt and hand and face and shirt and dog
3056,img/71645.png,0,i don't need to use my hands to kick your ass,a woman standing on a court tiger holding skies,wall and base and wall and woman and ceiling and floor and floor and base and wall and hair and woman
3057,img/71659.png,1,no mommy nig i've no idea who did it,a group of men standing next to a colored up to the same photo,jeans and jeans and wall and shirt and hair and arm and shirt and man and shoe and man and boy
3058,img/71689.png,1,1st place ugliest tranny,a man sitting with a phones,hair and shirt and man and shirt and man and hand and teeth and nose and face and arm and necklace
3059,img/71692.png,0,i did it for harambe,a black and white photo of a man that is space things passed to a grassy area of a skater around it,mouth and nose and eye and nose and mouth and leaf and eye and eyes and mouth and eyes and ear
3060,img/71825.png,0,a typical white man,a person in a hanging teenage tie videogame tie a building talking on his phone in front of a long tie white tie,chair and man and jeans and chair and man and shirt and jeans and man and window and jeans and chair
3061,img/71830.png,0,"""what's the difference between the 2? the first one can't sing when you put chains on it""",a crosses with a dog sitting next to a banana,eye and eye and eye and paw and eye and eyes and eye and nose and paw and eyes and eye
3062,img/71834.png,0,when your girl is giving you a handjob under the table,lift people are making pedestrian at a laptop,shirt and hand and man and woman and table and man and hair and glass and glass and shirt and shirt
3063,img/71836.png,0,"and i shit you not, this fucking eagle just comes out of nowhere..",a photo of baby monument his bowl,bowl and bowl and table and hand and bowl and hair and bowl and plate and wall and eyes and shirt
3064,img/71839.png,0,let me be perfectly clear... i will never stop lying to you suckers!!!,a very well dressed accident site men wearing a big salon face choo on a yellow landscape and green you and a lettuce holding up a gray heads a waterfront look towed at each other,collar and ear and collar and nose and button and tie and man and nose and hand and man and collar
3065,img/71845.png,0,"finds ringtone that says ""amen"" no longer has to silence phone in church service",a woman in a green plain with long hair wearing her waits holding a blanket,hand and hair and eye and shirt and hair and eye and eyes and nose and eyes and hair and shirt
3066,img/71846.png,1,fuck the jews the only religious extremists you can't make fun of because they print all the money slaves worship,a man wearing a red hat and <unk>,beard and hat and beard and beard and beard and hat and hat and ear and hat and nose and face
3067,img/71863.png,1,"hello abdul, today i'm alone at home. *abdul this is ultimate",a cliff shirt is holding a giant purple frisbee and holding beverage elephants and a cow with decorations tomatoes with a large that says show,button and nose and ear and ear and button and screen and mouth and phone and helmet and man and screen
3068,img/71869.png,1,jewish privilege running all the banks and fleecing us with their usury white privilege getting blamed for the world's problems by jewish supremacists,a group of people with pokes,hat and graffiti and bottle and man and bottle and wall and man and man and man and suit and people
3069,img/71892.png,0,note to self. if she is a squirter wait till it warms up outside,a man with a person slice of cheese into large bite out of cart suit cake,eyes and nose and eye and nose and eye and nose and eye and face and eyes and face and eye
3070,img/71902.png,1,let this tranny suck you to completion for 3 billion dollars  yes or no,a bikini dropping mug in front of a crowd,sunglasses and hand and sunglasses and earring and sunglasses and woman and hair and nose and hand and mouth and neck
3071,img/71903.png,0,i love pudding pudding my dick where it doesn't belong,a large woman standing in front of something in a <unk>,man and ear and shirt and nose and ear and glasses and eye and eye and teeth and eye and face
3072,img/71905.png,1,"when yo finna play w/ yo self, then you think about yo dead relatives thats watching",there is a large animal s headboard ferry and head by the street,eye and eye and eyes and leaf and eye and head and eye and eye and eye and leaf and eyes
3073,img/71906.png,0,when you feel beautiful no matter what the haters say,a girl in glasses holding a cell phone standing in the dark snow,ear and eye and hair and nose and wall and nose and hair and eye and ear and hair and hair
3074,img/71954.png,1,"crisis hotline, how can i help? well...i'm feeling suicidal.. great! can you fly a plane?!",a man holding two banner ping page hotdogs on his onion phone sitting in a room with his hand holding up pet,shirt and man and man and hand and beard and shirt and shirt and man and beard and hand and man
3075,img/71963.png,1,president trump is saying he will close the border. just do it! americans first! illegals are like sperm. thousands get in.. only one works!,a person skills their skate boards about on the beach while trunks potted,shorts and pants and fence and man and pants and man and shirt and fence and shirt and man and people
3076,img/72014.png,1,"when people keep calling you a terrorist, but you identify as a firework",two men with flags and railroad,hand and apron and person and shirt and shirt and shirt and bag and hand and coat and wall and shirt
3077,img/72046.png,0,you sicced all of your corrupt goons after me for 3 years and i came out clean. now it's my turn to send my justice-seeking patriots after you and your corrupt goons. let's see how you all come out!!!,a man and a man posts device with a picture,hair and nose and man and hair and chin and eyebrow and hair and man and hand and eye and chin
3078,img/72058.png,0,i went to ride my bike today!,a little boy is posing next to the road wearing hat and hat holding a baseball gloves,hat and nose and girl and hat and eyes and arm and nose and mouth and eye and teeth and girl
3079,img/72059.png,0,we've been at peace with japan since 1945 time to make peace with islam,two men are holding their computers,hand and hand and sleeve and sleeve and watch and hand and hand and person and hand and finger and hand
3080,img/72064.png,0,treaty of versailles: *exists* nazi germany: what the fuck is that even supposed to mean?,two men sitting in front of two other people wearing different object hugging lies back neck lies,hair and man and cuff and sleeve and shirt and sleeve and shirt and ear and beard and hand and finger
3081,img/72084.png,1,if black lives really mattered.. they'd stop shooting eat other!,a boy holds up lines and name,tattoo and jeans and jeans and tattoo and hand and belt and scissors and tattoo and pocket and jeans and belt
3082,img/72094.png,1,mama i just killed a man,a kid and a small appearing who is sitting in crowd of boats in the grass next to him,man and hair and man and man and tie and man and head and hair and man and hand and person
3083,img/72136.png,0,"when you tell her to get ready to go, but you're just going to walmart",a man and woman in hat is holding a cellphone,sky and shirt and man and pants and sky and chair and man and pants and man and hair and jeans
3084,img/72145.png,0,baboons and monkeys everywhere this is really a zoo,people in a process and elephants reach they are sitting at the toilet,mouth and nose and mouth and mouth and mouth and head and mouth and nose and nose and nose and tail
3085,img/72146.png,0,here's to you obama! let's have a drink!,a man and man who section of food is up with her phone to a man and holding hand region and looking at two glasses sits upon a table with some small phones,man and beard and man and beard and beard and man and grate and hand and shirt and counter and man
3086,img/72160.png,0,"i'm not an asshole, i'm a hemorrhoid i irritate assholes",a photo of something dirty with gives down through his boarder wall,bow tie and bow tie and man and beard and hair and beard and shirt and wall and man and hair and man
3087,img/72194.png,0,"they fear us waking up from the bull shit, and taking back what was stolen from us",a very young man in white is holding a bat,hand and hand and hand and finger and hair and man and hand and finger and hand and man and face
3088,img/72305.png,0,"when you really love someone, age, distance, height weight, well it's just a damn number",porcupine is using her graffitti one hand while she hotdogs on a stadium,mirror and mirror and hair and hand and hand and glasses and hair and hair and hair and glasses and hand
3089,img/72318.png,1,"trayvon martin update ever since he turned white, he stopped being a criminal",a stone lighthouse that is pointing toddlers on its fed,hat and man and bag and hat and man and man and dress and bag and hat and man and jacket
3090,img/72340.png,1,when muslims attack be prepared to fight back,some men in a crowd of young men in pool wading two pool men standing near beverage on his artistic board,sky and pants and sunglasses and sunglasses and hand and tree and hand and uniform and head and mirror and hat
